,rank,disr,diss,dior,dios,diar,tots,rank,disr,diss,dior,dios,diar,tots,label
0,698.9655172413793,0.0,0.0,5.172413793103448,1.7241379310344827,0.13793103448275862,1.7586206896551724,305.51309099361504,0.0,0.0,2.6195551083184414,0.7971624553976226,0.4411136823860456,0.8724011370019896,0.0
1,664.6333333333333,0.0,0.0,2.966666666666667,1.5666666666666667,0.26666666666666666,1.6333333333333333,288.18378754242724,0.0,0.0,1.9736773542933945,1.072648457158112,0.639683829949492,1.2726115785600325,0.0
2,657.5,0.0,0.0,2.6333333333333333,1.2,0.0,1.2,279.6848904231948,0.0,0.0,1.9205482933595903,0.7143842296595067,0.0,0.7143842296595067,0.0
3,648.258064516129,0.0,0.0,2.0,0.9354838709677419,0.0,0.9354838709677419,278.84320178694645,0.0,0.0,2.065591117977289,0.679974699086554,0.0,0.679974699086554,0.0
4,666.4827586206897,0.0,0.0,1.0344827586206897,0.6896551724137931,0.0,0.6896551724137931,279.2406310859168,0.0,0.0,1.1489982786475248,0.4708236154307585,0.0,0.4708236154307585,0.0
5,646.1935483870968,0.0,0.0,1.7096774193548387,0.7741935483870968,0.0,0.7741935483870968,277.67191904053954,0.0,0.0,1.5317429807705287,0.6688137468361345,0.0,0.6688137468361345,0.0
6,654.9333333333333,0.0,0.0,1.7666666666666666,0.8,0.0,0.8,278.0482385998979,0.0,0.0,1.1651056880677462,0.6102571532587293,0.0,0.6102571532587293,0.0
7,652.8,0.0,0.0,1.3333333333333333,0.7333333333333333,0.0,0.7333333333333333,275.8638344771089,0.0,0.0,1.1841869998335197,0.5832922809856749,0.0,0.5832922809856749,0.0
8,652.8,0.0,0.0,0.7333333333333333,0.43333333333333335,0.0,0.43333333333333335,275.8638344771089,0.0,0.0,0.8276819867946674,0.5040069329937308,0.0,0.5040069329937308,0.0
9,652.8,0.0,0.0,0.3333333333333333,0.43333333333333335,0.0,0.43333333333333335,275.8638344771089,0.0,0.0,0.6608945522512666,0.6260623155792924,0.0,0.6260623155792924,0.0
10,652.8,0.0,0.0,0.4666666666666667,0.4,0.0,0.4,275.8638344771089,0.0,0.0,0.68144538746106,0.5632418479750461,0.0,0.5632418479750461,0.0
11,652.8,0.0,0.0,0.6,0.6,0.0,0.6,275.8638344771089,0.0,0.0,0.7701320979389588,0.6746646676632054,0.0,0.6746646676632054,0.0
12,652.8,0.0,0.0,1.0333333333333334,0.6,0.0,0.6,275.8638344771089,0.0,0.0,0.99942512211403,0.5632418479750461,0.0,0.5632418479750461,0.0
13,652.8,0.0,0.0,1.3,0.7,0.0,0.7,275.8638344771089,0.0,0.0,1.1492126240049811,0.7497125886079553,0.0,0.7497125886079553,0.0
14,652.8,0.0,0.0,1.7,1.1333333333333333,0.03333333333333333,1.1333333333333333,275.8638344771089,0.0,0.0,1.3429252681597996,0.507416263404925,0.18257418583505533,0.507416263404925,0.0
15,652.8,0.0,0.0,1.6666666666666667,0.7,0.13333333333333333,0.7333333333333333,275.8638344771089,0.0,0.0,1.3476245597431757,0.7022132498578064,0.3457459036417605,0.7396799556440673,0.0
16,652.8,0.0,0.0,0.6333333333333333,0.5333333333333333,0.0,0.5333333333333333,275.8638344771089,0.0,0.0,0.8502873077655141,0.6288102248298566,0.0,0.6288102248298566,0.0
17,652.8,0.0,0.0,0.43333333333333335,0.4,0.0,0.4,275.8638344771089,0.0,0.0,0.6789105539243625,0.4982728791224399,0.0,0.4982728791224399,0.0
18,652.8,0.0,0.0,0.4,0.36666666666666664,0.0,0.36666666666666664,275.8638344771089,0.0,0.0,0.6214554662658655,0.4901325178535608,0.0,0.4901325178535608,0.0
19,652.8,0.0,0.0,0.23333333333333334,0.36666666666666664,0.0,0.36666666666666664,275.8638344771089,0.0,0.0,0.5040069329937307,0.49013251785356077,0.0,0.49013251785356077,0.0
20,652.8,0.0,0.0,0.4666666666666667,0.36666666666666664,0.0,0.36666666666666664,275.8638344771089,0.0,0.0,0.8995528902176066,0.4901325178535608,0.0,0.4901325178535608,0.0
21,652.8,0.0,0.0,0.26666666666666666,0.3,0.0,0.3,275.8638344771089,0.0,0.0,0.4497764451088035,0.46609159969939895,0.0,0.46609159969939895,0.0
22,652.8,0.0,0.0,0.26666666666666666,0.26666666666666666,0.0,0.26666666666666666,275.8638344771089,0.0,0.0,0.4497764451088035,0.44977644510880355,0.0,0.44977644510880355,0.0
23,652.8,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,275.8638344771089,0.0,0.0,0.46113303737741396,0.3790490217894516,0.0,0.3790490217894516,0.0
24,652.8,0.0,0.0,0.6,0.43333333333333335,0.0,0.4666666666666667,275.8638344771089,0.0,0.0,0.932183199398798,0.5683207771559353,0.0,0.6288102248298566,0.0
25,652.8,0.0,0.0,0.7333333333333333,0.5333333333333333,0.23333333333333334,0.5333333333333333,275.8638344771089,0.0,0.0,0.8683449709106095,0.507416263404925,0.4301830671520761,0.507416263404925,0.0
26,652.8,0.0,0.0,0.6,0.4666666666666667,0.3333333333333333,0.7666666666666667,275.8638344771089,0.0,0.0,0.8136762043449723,0.571346463723366,0.7580980435789032,0.7738543627276668,0.0
27,640.0,0.0,0.0,0.6896551724137931,0.2413793103448276,1.8275862068965518,0.6896551724137931,264.985174787464,0.0,0.0,0.7608007189732064,0.43549417035569277,3.4955989218816406,0.7123125455595853,0.0
28,652.8,0.0,0.0,1.4,0.9333333333333333,0.6333333333333333,1.1,275.8638344771089,0.0,0.0,1.3544307876819286,0.5832922809856746,1.3767361035618177,0.7588557629520364,0.0
29,652.8,0.0,0.0,1.0666666666666667,0.7666666666666667,0.23333333333333334,0.8333333333333334,275.8638344771089,0.0,0.0,0.9802650357071221,0.5683207771559353,0.4301830671520761,0.5920934999167599,0.0
30,652.8,0.0,0.0,1.2,0.6666666666666666,0.06666666666666667,0.7,275.8638344771089,0.0,0.0,1.4479474176011815,0.7111590022187595,0.2537081317024625,0.7497125886079553,0.0
31,656.516129032258,0.0,0.0,1.1612903225806452,0.6451612903225806,0.0,0.6451612903225806,272.01517984207453,0.0,0.0,1.0676071123014115,0.6081878600549995,0.0,0.6081878600549995,0.0
32,648.8275862068965,0.0,0.0,0.5172413793103449,0.5172413793103449,0.0,0.5172413793103449,279.87217349628907,0.0,0.0,0.6336227840855433,0.5744991393237624,0.0,0.5744991393237624,0.0
33,652.8,0.0,0.0,0.4666666666666667,0.3333333333333333,0.0,0.3333333333333333,275.8638344771089,0.0,0.0,0.7760791522613609,0.4794633014853841,0.0,0.4794633014853841,0.0
34,656.516129032258,0.0,0.0,0.3225806451612903,0.2903225806451613,0.0,0.2903225806451613,272.01517984207453,0.0,0.0,0.540807838589244,0.4614143753790638,0.0,0.4614143753790638,0.0
35,652.8,0.0,0.0,0.23333333333333334,0.23333333333333334,0.0,0.23333333333333334,275.8638344771089,0.0,0.0,0.6260623155792923,0.5040069329937307,0.0,0.5040069329937307,0.0
36,652.8,0.0,0.0,0.13333333333333333,0.16666666666666666,0.0,0.16666666666666666,275.8638344771089,0.0,0.0,0.4341724854553048,0.3790490217894516,0.0,0.3790490217894516,0.0
37,657.0666666666667,0.0,0.0,0.2,0.16666666666666666,0.0,0.16666666666666666,278.6824831897075,0.0,0.0,0.4068381021724863,0.3790490217894516,0.0,0.3790490217894516,0.0
38,652.8,0.0,0.0,0.2,0.13333333333333333,0.0,0.13333333333333333,275.8638344771089,0.0,0.0,0.4068381021724863,0.3457459036417605,0.0,0.3457459036417605,0.0
39,652.8,0.0,0.0,0.3,0.3333333333333333,0.0,0.3333333333333333,275.8638344771089,0.0,0.0,0.5959634332684376,0.4794633014853841,0.0,0.4794633014853841,0.0
